"0704.0929","Hyun Seok Yang","Hyun Seok Yang","Noncommutative Electromagnetism As A Large N Gauge Theory","25 pages; More clarifications, to appear in Eur. Phys. J. C","Eur.Phys.J.C64:445-457,2009","10.1140/epjc/s10052-009-1117-9","HU-EP-07/12","hep-th gr-qc hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We map noncommutative (NC) U(1) gauge theory on R^d_C X R^{2n}_{NC} to U(N ->
\infty) Yang-Mills theory on R^d_C, where R^d_C is a d-dimensional commutative
spacetime while R^{2n}_{NC} is a 2n-dimensional NC space. The resulting U(N)
Yang-Mills theory on R^d_C is equivalent to that obtained by the dimensional
reduction of (d+2n)-dimensional U(N) Yang-Mills theory onto R^d_C. We show that
the gauge-Higgs system (A_\mu,\Phi^a) in the U(N -> \infty) Yang-Mills theory
on R^d_C leads to an emergent geometry in the (d+2n)-dimensional spacetime
whose metric was determined by Ward a long time ago. In particular, the
10-dimensional gravity for d=4 and n=3 corresponds to the emergent geometry
arising from the 4-dimensional N=4 vector multiplet in the AdS/CFT duality. We
further elucidate the emergent gravity by showing that the gauge-Higgs system
(A_\mu,\Phi^a) in half-BPS configurations describes self-dual Einstein gravity.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 19:54:16 GMT""},{""version"":""v2"",""created"":""Fri, 20 Apr 2007 15:54:21 GMT""},{""version"":""v3"",""created"":""Mon, 3 Aug 2009 02:53:10 GMT""}]","2009-11-05"
"0704.1255","Joerg Schumacher","Thomas Peters, Joerg Schumacher","Two-way coupling of FENE dumbbells with a turbulent shear flow","20 pages, 10 Postscript figures (Figures 5 and 10 in reduced quality)","Phys. Fluids, 19 (2007) 065109","10.1063/1.2735562",,"physics.flu-dyn nlin.CD",,"  We present numerical studies for finitely extensible nonlinear elastic (FENE)
dumbbells which are dispersed in a turbulent plane shear flow at moderate
Reynolds number. The polymer ensemble is described on the mesoscopic level by a
set of stochastic ordinary differential equations with Brownian noise. The
dynamics of the Newtonian solvent is determined by the Navier-Stokes equations.
Momentum transfer of the dumbbells with the solvent is implemented by an
additional volume forcing term in the Navier-Stokes equations, such that both
components of the resulting viscoelastic fluid are connected by a two-way
coupling. The dynamics of the dumbbells is given then by Newton's second law of
motion including small inertia effects. We investigate the dynamics of the flow
for different degrees of dumbbell elasticity and inertia, as given by
Weissenberg and Stokes numbers, respectively. For the parameters accessible in
our study, the magnitude of the feedback of the polymers on the macroscopic
properties of turbulence remains small as quantified by the global energy
budget and the Reynolds stresses. A reduction of the turbulent drag by up to
20% is observed for the larger particle inertia. The angular statistics of the
dumbbells shows an increasing alignment with the mean flow direction for both,
increasing elasticity and inertia. This goes in line with a growing asymmetry
of the probability density function of the transverse derivative of the
streamwise turbulent velocity component. We find that dumbbells get stretched
referentially in regions where vortex stretching or bi-axial strain dominate
the local dynamics and topology of the velocity gradient tensor.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 14:57:16 GMT""}]","2007-06-22"
"0704.1256","Alon Faraggi","Claudio Coriano, Alon E. Faraggi, Marco Guzzi","A Novel String Derived Z' With Stable Proton, Light-Neutrinos and
  R-parity violation","16 pages. Standard LaTex. minor changes","Eur.Phys.J.C53:421-428,2008","10.1140/epjc/s10052-007-0469-2",,"hep-ph hep-th",,"  The Standard Model indicates the realization of grand unified structures in
nature, and can only be viewed as an effective theory below a higher energy
cutoff. While the renormalizable Standard Model forbids proton decay mediating
operators due to accidental global symmetries, many extensions of the Standard
Model introduce such dimension four, five and six operators. Furthermore,
quantum gravity effects are expected to induce proton instability, indicating
that the higher energy cutoff scale must be above 10^{16}GeV. Quasi-realistic
heterotic string models provide the arena to explore how perturbative quantum
gravity affects the particle physics phenomenology. An appealing explanation
for the proton longevity is provided by the existence of an Abelian gauge
symmetry that suppresses the proton decay mediating operators. Additionally,
such a low-scale U(1) symmetry should: allow the suppression of the left-handed
neutrino masses by a seesaw mechanism; allow fermion Yukawa couplings to the
electroweak Higgs doublets; be anomaly free; be family universal. These
requirements render the existence of such U(1) symmetries in quasi-realistic
heterotic string models highly non-trivial. We demonstrate the existence of a
U(1) symmetry that satisfies all of the above requirements in a class of
left-right symmetric heterotic string models in the free fermionic formulation.
The existence of the extra Z' in the energy range accessible to future
experiments is motivated by the requirement of adequate suppression of proton
decay mediation. We further show that while the extra U(1) forbids dimension
four baryon number violating operators it allows dimension four lepton number
violating operators and R-parity violation.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:13:07 GMT""},{""version"":""v2"",""created"":""Wed, 10 Oct 2007 08:39:41 GMT""}]","2008-11-26"
"0704.1257","Dima Grigoriev","Alexander Chistov, Dima Grigoriev","Complexity of Janet basis of a D-module",,,,,"math.AP math.RA",,"  We prove a double-exponential upper bound on the degree and on the complexity
of constructing a Janet basis of a $D$-module. This generalizes a well known
bound on the complexity of a Gr\""obner basis of a module over the algebra of
polynomials. We would like to emphasize that the obtained bound can not be
immediately deduced from the commutative case.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:19:02 GMT""}]","2007-05-23"
"0704.1258","Pablo Loren Mr","E. Garcia-Berro, P. Loren-Aguilar, A.G. Pedemonte, J. Isern, P.
  Bergeron, P. Dufour and P. Brassard","Evidence for a merger of binary white dwarfs: the case of GD 362","4 pages, 3 figures. Accepted for publication in Astrophysical Journal
  Letters",,"10.1086/518768",,"astro-ph",,"  GD 362 is a massive white dwarf with a spectrum suggesting a H-rich
atmosphere which also shows very high abundances of Ca, Mg, Fe and other
metals. However, for pure H-atmospheres the diffusion timescales are so short
that very extreme assumptions have to be made to account for the observed
abundances of metals. The most favored hypothesis is that the metals are
accreted from either a dusty disk or from an asteroid belt. Here we propose
that the envelope of GD 362 is dominated by He, which at these effective
temperatures is almost completely invisible in the spectrum. This assumption
strongly alleviates the problem, since the diffusion timescales are much larger
for He-dominated atmospheres. We also propose that the He-dominated atmosphere
of GD 362 is likely to be the result of the merger of a binary white dwarf.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:19:30 GMT""}]","2009-11-13"
"0704.1259","Salvador Ortiz-Latorre","David Nualart, Salvador Ortiz-Latorre","Intersection local time for two independent fractional Brownian motions",,,,,"math.PR",,"  We prove the existence of the intersection local time for two independent, d
-dimensional fractional Brownian motions with the same Hurst parameter H.
Assume d greater or equal to 2, then the intersection local time exists if and
only if Hd<2.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:34:59 GMT""}]","2007-05-23"
"0704.1260","Shmuel Gurvitz","S.A. Gurvitz","Lapse of transmission phase and electron molecules in quantum dots","Slightly expanded version, PRB Rapid Communications, in press","Phys. Rev. B77, 201302(R) (2008)","10.1103/PhysRevB.77.201302",,"cond-mat.mes-hall quant-ph",,"  The puzzling behavior of the transition phase through a quantum dot can be
understood in a natural way via a formation of the electron molecule in the
quantum dot. In this case the resonance tunneling takes place through the
quasi-stationary (doorway) state, which emerges when the number of electrons
occupying the dot reaches a certain ``critical'' value, $N_{cr}$. Our
estimation of this quantity agrees with the experimental data. The dependence
of $N_{cr}$ on the dot's size is predicted as well.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:23:06 GMT""},{""version"":""v2"",""created"":""Sun, 13 Apr 2008 07:19:21 GMT""},{""version"":""v3"",""created"":""Wed, 23 Apr 2008 17:11:08 GMT""}]","2009-11-13"
"0704.1261","Khireddine Nouicer","Khireddine Nouicer","Quantum-corrected black hole thermodynamics to all orders in the Planck
  length","20 pages, 4 figures, 2 tables, Latex","Phys.Lett.B646:63-71,2007","10.1016/j.physletb.2006.12.072",,"gr-qc",,"  We investigate the effects to all orders in the Planck length from a
generalized un- certainty principle (GUP) on black holes thermodynamics. We
calculate the corrected Hawking temperature, entropy, and examine in details
the Hawking evaporation process. As a result, the evaporation process is
accelerated and the evaporation end-point is a zero entropy, zero heat capacity
and finite non zero temperature black hole remnant (BHR). In particular we
obtain a drastic reduction of the decay time, in comparison with the results
obtained in the Hawking semi classical picture and with the GUP to leading
order in the Planck length.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:24:15 GMT""}]","2008-11-26"
"0704.1262","Mahir S. Hussein","J. X. Carvalho, M. S. Hussein, M. P. Pato and A. J. Sargeant","Symmetry Breaking Study with Deformed Ensembles","12 pages, 5 figures",,,,"physics.data-an cond-mat.other nlin.CD nucl-th",,"  A random matrix model to describe the coupling of m-fold symmetry in
constructed. The particular threefold case is used to analyze data on
eigenfrequencies of elastomechanical vibration of an anisotropic quartz block.
It is suggested that such experimental/theoretical study may supply powerful
means to discern intrinsic symmetries in physical systems.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:35:17 GMT""},{""version"":""v2"",""created"":""Sun, 18 Nov 2007 18:36:23 GMT""}]","2007-11-18"
"0704.1263","Elham Kashefi","Vincent Danos, Elham Kashefi, Prakash Panangaden","The Measurement Calculus","46 pages, 2 figures, Replacement of quant-ph/0412135v1, the new
  version also include formalization of several other measurement-based models:
  Teleportation, Phase and Pauli models and present compositional embeddings of
  them into and from the one-way model. To appear in Journal of ACM","Journal of the ACM, Volume 54, Issue 2 (April 2007)",,,"quant-ph",,"  Measurement-based quantum computation has emerged from the physics community
as a new approach to quantum computation where the notion of measurement is the
main driving force of computation. This is in contrast with the more
traditional circuit model which is based on unitary operations. Among
measurement-based quantum computation methods, the recently introduced one-way
quantum computer stands out as fundamental.
  We develop a rigorous mathematical model underlying the one-way quantum
computer and present a concrete syntax and operational semantics for programs,
which we call patterns, and an algebra of these patterns derived from a
denotational semantics. More importantly, we present a calculus for reasoning
locally and compositionally about these patterns.
  We present a rewrite theory and prove a general standardization theorem which
allows all patterns to be put in a semantically equivalent standard form.
Standardization has far-reaching consequences: a new physical architecture
based on performing all the entanglement in the beginning, parallelization by
exposing the dependency structure of measurements and expressiveness theorems.
  Furthermore we formalize several other measurement-based models:
Teleportation, Phase and Pauli models and present compositional embeddings of
them into and from the one-way model. This allows us to transfer all the theory
we develop for the one-way model to these models. This shows that the framework
we have developed has a general impact on measurement-based computation and is
not just particular to the one-way quantum computer.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:45:20 GMT""}]","2009-05-21"
"0704.1264","Boris Grbi\'c","Boris Grbic, Renaud Leturcq, Thomas Ihn, Klaus Ensslin, Dirk Reuter,
  and Andreas D. Wieck","Aharonov-Bohm oscillations in the presence of strong spin-orbit
  interactions","4 pages, 3 figures, published version","Phys. Rev. Lett. 99, 176803 (2007)","10.1103/PhysRevLett.99.176803",,"cond-mat.mes-hall",,"  We have measured highly visible Aharonov-Bohm (AB) oscillations in a ring
structure defined by local anodic oxidation on a p-type GaAs heterostructure
with strong spin-orbit interactions. Clear beating patterns observed in the raw
data can be interpreted in terms of a spin geometric phase. Besides h/e
oscillations, we resolve the contributions from the second harmonic of AB
oscillations and also find a beating in these h/2e oscillations. A resistance
minimum at B=0T, present in all gate configurations, is the signature of
destructive interference of the spins propagating along time-reversed paths.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:53:29 GMT""},{""version"":""v2"",""created"":""Wed, 31 Oct 2007 00:41:55 GMT""}]","2007-10-31"
"0704.1265","Chung Yue Hui David","C. Y. Hui, W. Becker (MPE)","Radio and X-ray nebulae associated with PSR J1509-5850","Accepted by A&A, 5 pages, 4 figures, 1 table",,"10.1051/0004-6361:20077628",,"astro-ph",,"  We have discovered a long radio trail at 843 MHz which is apparently
associated with middle age pulsar PSR J1509-5850. The radio trail has a length
of ~7 arcmin. In X-rays, Chandra observations of PSR J1509-5850 reveal an
associated X-ray trail which extends in the same orientation as the radio
trail. Moreover, two clumpy structures are observed along the radio trail. The
larger one is proposed to be the supernova remnant (SNR) candidate MSC
319.9-0.7. Faint X-ray enhancement at the position of the SNR candidate is
found in the Chandra data.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 15:59:47 GMT""},{""version"":""v2"",""created"":""Fri, 18 May 2007 14:25:16 GMT""}]","2009-11-13"
